Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2006","2006","","58.33","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2007","2007","","58.33","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2008","2008","","54.17","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2009","2009","","54.17","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2010","2010","","54.17","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2011","2011","","58.33","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2012","2012","","54.17","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2013","2013","","58.33","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2014","2014","","70.83","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2015","2015","","70.83","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2016","2016","","158.33","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2017","2017","","127","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2018","2018","","112.5","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2019","2019","","121.67","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2020","2020","","140.83","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2021","2021","","120","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2022","2022","","113.75","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2023","2023","","120","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1986","1986","","55.51","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1987","1987","","55.53","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1988","1988","","66.93","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1989","1989","","61.6","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1990","1990","","67.14","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1991","1991","","94.57","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1992","1992","","82.88","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1993","1993","","87.97","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1994","1994","","87.62","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1995","1995","","59.9","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1996","1996","","97.26","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1997","1997","","91.02","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1998","1998","","90.06","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","1999","1999","","79.23","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2000","2000","","67.22","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2001","2001","","66.16","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2002","2002","","65.06","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2003","2003","","64.01","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2004","2004","","62.86","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2005","2005","","70.97","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2006","2006","","64.48","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2007","2007","","62.65","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2008","2008","","56.98","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2009","2009","","56.38","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2010","2010","","56.06","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2011","2011","","60.1","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2012","2012","","55.56","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2013","2013","","59.52","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2014","2014","","71.75","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2015","2015","","71.08","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2016","2016","","157.17","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2017","2017","","124.58","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2018","2018","","108.95","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2019","2019","","116.37","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2020","2020","","133.37","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2021","2021","","112.61","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2022","2022","","105.04","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01254","Leeks and other alliaceous vegetables","2023","2023","","108.96","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01214","Lettuce and chicory","1961","1961","","2.62","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01214","Lettuce and chicory","1962","1962","","2.62","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01214","Lettuce and chicory","1963","1963","","2.62","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01214","Lettuce and chicory","1964","1964","","2.62","E","Estimated value"
